paper_ID,tabfig,model_type,year,response,resp_type_generalized,exp_num_var,explanatory,exp_isNA,exp_isTIME,exp_isSCALE,exp_isOTHER,exp_SOYPRED,exp_FUNGUS,exp_plantnutrition,exp_leaf_percK,exp_leaf_perc_N,exp_precipitation,exp_growingdegreedays,exp_functdiversity,exp_aspect,exp_intercept,exp_isSBA,exp_captured_SBA,exp_SBA_abundance,exp_isPRED,exp_isPREDTYPE,exp_pred_migration,exp_pred_withheld,exp_pred_richness,exp_pred_abundance,exp_predtype_lacewings,exp_predtype_spiders,exp_coccinellidae,exp_parasitoids,exp_isFIELD,exp_fieldID,exp_fieldperimeter,exp_fieldarea,exp_fieldwidth,exp_fieldtillage_notill,exp_isBORDERTYPE,exp_border,exp_landscape_complexity,exp_border_buckthorn,exp_isBORDERTYPE_crops,exp_bordertype_alfalfa,exp_bordertype_corn,exp_bordertype_canola,exp_bordertype_cereals,exp_bordertype_soybean,exp_bordertype_richness,exp_bordertype_generalizedcrops,exp_isBORDERTYPE_grass,exp_bordertype_grass,exp_bordertype_prairie,exp_bordertype_pasture,exp_isBORDERTYPE_forest,exp_bordertype_forestdistance,exp_bordertype_forestproportion,exp_bordertype_forestdiversity,value,value_type,value_isBEST,value_best_type,value_best_num_var,p_val,signif,delta_i,w_i,likelihood,value_R2_type,value_R2,confidence_interv,spatial_scale,notes,ParCorrDep
Gonzal2020,TS4,GLMMs,"2015, 2016",Number of full pods per plant ,Soy herbivory,2,Forest cover (1.5 km) + Forest proximity,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,1,1,,1760.6,AIC,yes,deltai,1,NA,,0.00,NA,,NA,NA,,1.5km,,NA
Gonzal2020,TS4,GLMMs,"2015, 2016",Number of full pods per plant ,Soy herbivory,1,Forest cover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,1761.3,AIC,yes,deltai,1,NA,,0.70,NA,,NA,NA,,NA,,NA
Gonzal2020,TS4,GLMMs,"2015, 2016",Number of full pods per plant ,Soy herbivory,2,Forest cover * forest proximity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,1,1,,1762.5,AIC,yes,deltai,1,NA,,1.90,NA,,NA,NA,,NA,,NA
Gonzal2020,TS4,GLMMs,"2015, 2016",Number of full pods per plant ,Soy herbivory,1,Forest proximity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,1,,,1766.2,AIC,no,deltai,1,NA,,5.60,NA,,NA,NA,,NA,,NA
Gonzal2020,TS4,GLMMs,"2015, 2016",Number of full pods per plant ,Soy herbivory,,Null,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1766.9,AIC,no,deltai,1,NA,,6.30,NA,,NA,NA,,NA,,NA
Gonzal2020,TS4,GLMMs,"2015, 2016",Soybean yield (g per plant),Soy herbivory,2,Forest cover (1.5 km) + Forest proximity,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,1,1,,1514.6,AIC,yes,deltai,1,NA,,0.00,NA,,NA,NA,,1.5km,,NA
Gonzal2020,TS4,GLMMs,"2015, 2016",Soybean yield (g per plant),Soy herbivory,1,Forest proximity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,1,,,1515.2,AIC,yes,deltai,1,NA,,0.60,NA,,NA,NA,,NA,,NA
Gonzal2020,TS4,GLMMs,"2015, 2016",Soybean yield (g per plant),Soy herbivory,2,Forest cover * forest proximity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,1,1,,1516.2,AIC,yes,deltai,1,NA,,1.60,NA,,NA,NA,,NA,,NA
Gonzal2020,TS4,GLMMs,"2015, 2016",Soybean yield (g per plant),Soy herbivory,1,Forest cover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,1,,1540.3,AIC,no,deltai,1,NA,,25.70,NA,,NA,NA,,NA,,NA
Gonzal2020,TS4,GLMMs,"2015, 2016",Soybean yield (g per plant),Soy herbivory,,Null,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1540.8,AIC,no,deltai,1,NA,,26.30,NA,,NA,NA,,NA,,NA
Noma2010,T2,multiple linear regression,2005,SBA abundance,SBA abundance,1,%leaf K,,,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-38.78,AIC,yes,likelihood,3,,,<2,,0.38,R^2_adj,0.21,,NA,,
Noma2010,T2,multiple linear regression,2005,SBA abundance,SBA abundance,2,%corn and %soybean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,1,,,1,,,,,,,,,,,-38.20,AIC,no,likelihood,3,,,<2,,0.17,R^2_adj,0.15,,NA,,
Noma2010,T2,multiple linear regression,2005,SBA abundance,SBA abundance,2,(%leaf K) - (%noncrop),,,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,1,1,,,,,,,-38.08,AIC,no,likelihood,3,,,<2,,0.16,R^2_adj,0.22,,NA,,
Noma2010,T2,multiple linear regression,2005,SBA abundance,SBA abundance,2,(%leaf K) + (%leaf N),,,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-37.16,AIC,no,likelihood,3,,,<2,,0.15,R^2_adj,0.22,,NA,,
Noma2010,T2,multiple linear regression,2006,SBA abundance,SBA abundance,2,(habitat diversity) + (%leaf N),,,,1,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,-10.72,AIC,yes,likelihood,3,,,<2,,0.43,R^2_adj,0.2,,NA,,
Noma2010,T2,multiple linear regression,2006,SBA abundance,SBA abundance,1,habitat diversity ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,-9.56,AIC,no,likelihood,3,,,<2,,0.38,R^2_adj,0.14,,NA,,
Bahlai2010,T3,multiple linear regression,2005,aphid population,SBA abundance,,(Average AIC from 50 random models),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.90,AIC,NA,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2005,aphid population,SBA abundance,1,buckthorn presence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,28.70,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2005,aphid population,SBA abundance,1,buckthorn density,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,28.70,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2005,aphid population,SBA abundance,1,field perimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,29.00,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2005,aphid population,SBA abundance,1,field area,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,28.90,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2005,aphid population,SBA abundance,1,facing hedgerow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,28.90,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2005,aphid population,SBA abundance,1,hedgerow within 4 km,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,27.00,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2005,aphid population,SBA abundance,2,buckthorn density x facing hedgerow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,27.50,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2005,aphid population,SBA abundance,2,buckthorn density x hedgerow within 4 km,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,28.80,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2005,aphid population,SBA abundance,2,field perimeter/field area,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,28.80,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2005,aphid population,SBA abundance,2,facing hedgerow / field area,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,1,,,,,,,,,,,,,,,,,,,28.90,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2005,aphid population,SBA abundance,2,hedgerow within 4 km / field area,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,1,,,,,,,,,,,,,,,,,,,29.00,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2005,aphid population,SBA abundance,3,buckthorn density x hedgerow within 4 km / field area,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,1,,,,,,,,,,,,,,,,,,,28.70,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2005,aphid population,SBA abundance,3,buckthorn density x facing hedgerow / field area,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,1,,,,,,,,,,,,,,,,,,,28.90,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2005,aphid population,SBA abundance,2,buckthorn presence + estimated number of buckthorn shrubs facing field,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,26.60,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2005,aphid population,SBA abundance,2,buckthorn presence + estimated number of buckthorn shrubs within 4 km,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,29.50,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2005,aphid population,SBA abundance,2,estimated number of buckthorn shrubs facing field + estimated number of buckthorn shrubs within 4 km,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,27.70,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2005,aphid population,SBA abundance,3,perimeter to area ratio + facing hedgerow to area ratio,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,1,1,,,,,,,,,,,,,,,,,,,NA,AIC,NA,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2005,aphid population,SBA abundance,3,perimeter to area ratio + estimated number of buckthorn shrubs facing field to area ratio,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,1,,,1,,,,,,,,,,,,,,,,,NA,AIC,NA,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2005,aphid population,SBA abundance,3,facing hegerow to area ratio + estimated number of buckthorn shrubs facing field to area ratio,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,1,,,,,,,,,,,,,,,,,,,NA,AIC,NA,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2005,aphid population,SBA abundance,4,facing hedgerow x field area + estimated number of buckthorn shrubs facing field to area ratio + perimeter to area ratio,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,1,1,,1,,,,,,,,,,,,,,,,,NA,AIC,NA,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2005,aphid population,SBA abundance,1,buckthorn presence^2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,28.70,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2005,aphid population,SBA abundance,2,(buckthorn density x facing hedgerow)^2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,28.60,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2005,aphid population,SBA abundance,2,(buckthorn density x hedgerow within 4 km)^2,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,28.10,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2005,aphid population,SBA abundance,2,perimeter to area ratio^2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,NA,AIC,NA,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2005,aphid population,SBA abundance,2,facing hedgerow to area ratio^2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,1,,,,,,,,,,,,,,,,,,,NA,AIC,NA,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2005,aphid population,SBA abundance,3,(buckthorn density x facing hedgerow to area ratio)^2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,1,,1,,,,,,,,,,,,,,,,,NA,AIC,NA,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2006,aphid population,SBA abundance,1,buckthorn presence,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,18.00,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2006,aphid population,SBA abundance,1,buckthorn density,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,19.00,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2006,aphid population,SBA abundance,1,field perimeter,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,19.00,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2006,aphid population,SBA abundance,1,field area,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,18.90,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2006,aphid population,SBA abundance,1,facing hedgerow,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,19.00,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2006,aphid population,SBA abundance,1,hedgerow within 4 km,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,18.70,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2006,aphid population,SBA abundance,2,buckthorn density x facing hedgerow,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,19.00,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2006,aphid population,SBA abundance,2,buckthorn density x hedgerow within 4 km,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,19.00,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2006,aphid population,SBA abundance,2,field perimeter/field area,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,19.00,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2006,aphid population,SBA abundance,2,facing hedgerow / field area,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,1,,,,,,,,,,,,,,,,,,,19.00,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2006,aphid population,SBA abundance,2,hedgerow within 4 km / field area,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,1,,,,,,,,,,,,,,,,,,,18.70,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2006,aphid population,SBA abundance,3,buckthorn density x hedgerow within 4 km / field area,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,1,,,,,,,,,,,,,,,,,,,18.80,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2006,aphid population,SBA abundance,3,buckthorn density x facing hedgerow / field area,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,1,,,,,,,,,,,,,,,,,,,18.70,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2006,aphid population,SBA abundance,2,buckthorn presence + estimated number of buckthorn shrubs facing field,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,19.90,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2006,aphid population,SBA abundance,2,buckthorn presence + estimated number of buckthorn shrubs within 4 km,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,20.00,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2006,aphid population,SBA abundance,2,estimated number of buckthorn shrubs facing field + estimated number of buckthorn shrubs within 4 km,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,20.90,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2006,aphid population,SBA abundance,3,perimeter to area ratio + facing hedgerow to area ratio,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,1,1,,,,,,,,,,,,,,,,,,,NA,AIC,NA,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2006,aphid population,SBA abundance,3,perimeter to area ratio + estimated number of buckthorn shrubs facing field to area ratio,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,1,,,1,,,,,,,,,,,,,,,,,NA,AIC,NA,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2006,aphid population,SBA abundance,3,facing hegerow to area ratio + estimated number of buckthorn shrubs facing field to area ratio,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,1,,,,,,,,,,,,,,,,,,,NA,AIC,NA,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2006,aphid population,SBA abundance,4,facing hedgerow x field area + estimated number of buckthorn shrubs facing field to area ratio + perimeter to area ratio,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,1,1,,1,,,,,,,,,,,,,,,,,NA,AIC,NA,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2006,aphid population,SBA abundance,1,buckthorn presence^2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,18.00,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2006,aphid population,SBA abundance,2,(buckthorn density x facing hedgerow)^2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,19.40,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2006,aphid population,SBA abundance,2,(buckthorn density x hedgerow within 4 km)^2,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,21.00,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2006,aphid population,SBA abundance,2,perimeter to area ratio^2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,NA,AIC,NA,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2006,aphid population,SBA abundance,2,facing hedgerow to area ratio^2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,1,,,,,,,,,,,,,,,,,,,NA,AIC,NA,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2006,aphid population,SBA abundance,3,(buckthorn density x facing hedgerow to area ratio)^2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,1,,1,,,,,,,,,,,,,,,,,NA,AIC,NA,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2005,aphid colonization,SBA regulation,1,buckthorn presence,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,37.60,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2005,aphid colonization,SBA regulation,1,buckthorn density,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,32.80,AIC,yes,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2005,aphid colonization,SBA regulation,1,field perimeter,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,37.60,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2006,aphid colonization,SBA regulation,1,field area,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,37.60,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2006,aphid colonization,SBA regulation,1,facing hedgerow,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,37.60,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2005,aphid colonization,SBA regulation,1,hedgerow within 4 km,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,35.00,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2005,aphid colonization,SBA regulation,2,buckthorn density x facing hedgerow,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,31.90,AIC,yes,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2005,aphid colonization,SBA regulation,2,buckthorn density x hedgerow within 4 km,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,31.60,AIC,yes,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2005,aphid colonization,SBA regulation,2,field perimeter/field area,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,37.30,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2005,aphid colonization,SBA regulation,2,facing hedgerow / field area,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,1,,,,,,,,,,,,,,,,,,,37.50,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2005,aphid colonization,SBA regulation,2,hedgerow within 4 km / field area,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,1,,,,,,,,,,,,,,,,,,,37.60,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2005,aphid colonization,SBA regulation,3,buckthorn density x hedgerow within 4 km / field area,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,1,,,,,,,,,,,,,,,,,,,35.20,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2005,aphid colonization,SBA regulation,3,buckthorn density x facing hedgerow / field area,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,1,,,,,,,,,,,,,,,,,,,34.90,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2005,aphid colonization,SBA regulation,2,buckthorn presence + estimated number of buckthorn shrubs facing field,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,29.20,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2005,aphid colonization,SBA regulation,2,buckthorn presence + estimated number of buckthorn shrubs within 4 km,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,22.30,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2005,aphid colonization,SBA regulation,2,estimated number of buckthorn shrubs facing field + estimated number of buckthorn shrubs within 4 km,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,33.40,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2005,aphid colonization,SBA regulation,3,perimeter to area ratio + facing hedgerow to area ratio,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,1,1,,,,,,,,,,,,,,,,,,,NA,AIC,NA,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2005,aphid colonization,SBA regulation,3,perimeter to area ratio + estimated number of buckthorn shrubs facing field to area ratio,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,1,,,1,,,,,,,,,,,,,,,,,NA,AIC,NA,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2005,aphid colonization,SBA regulation,3,facing hegerow to area ratio + estimated number of buckthorn shrubs facing field to area ratio,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,1,,,,,,,,,,,,,,,,,,,NA,AIC,NA,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2005,aphid colonization,SBA regulation,4,facing hedgerow x field area + estimated number of buckthorn shrubs facing field to area ratio + perimeter to area ratio,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,1,1,,1,,,,,,,,,,,,,,,,,NA,AIC,NA,deltai-random,1,,,<2,,,NA,NA,,,,
